objetID,route,longueur,depPrD,xD,yD,zD,depPrF,xF,yF,zF,anneeMesureTrafic,TMJA,geopoint_depart,geopoint_fin,TMJA_avg,TMJA_actualise,count
TMJ19_62,A0004,250,67,1048174.06,6845654.17,0,67,1048193.81,6845404.23,0,2019,95763.0,POINT(7.726341 48.617272),POINT(7.726406 48.615017),72406.93150684932,95763.0,76
TMJ19_66,A0004,881,67,1048337.16,6844413.47,0,67,1048919.61,6843838.18,0,2019,122501.0,POINT(7.727543 48.606044),POINT(7.734961 48.600565),72406.93150684932,122501.0,76
TMJ19_67,A0004,131,67,1048919.61,6843838.18,0,67,1049024.84,6843772.13,0,2019,122501.0,POINT(7.734961 48.600565),POINT(7.736332 48.599915),72406.93150684932,122501.0,76
Aprr_109,A0005,6732,77,673326.69,6832720.47,0,77,679850.48,6831696.57,0,2019,22310.0,POINT(2.638294 48.594140),POINT(2.726808 48.585166),18068.35,22310.0,20
Aprr_110,A0005,7259,77,679850.48,6831696.57,0,77,684887.85,6826591.33,0,2019,24111.0,POINT(2.726808 48.585166),POINT(2.795285 48.539379),18068.35,24111.0,20
Aprr_111,A0005,17477,77,684887.85,6826591.33,0,77,695806.06,6813081.55,0,2019,22866.0,POINT(2.795285 48.539379),POINT(2.943318 48.418007),18068.35,22866.0,20
Aprr_112,A0005,7525,77,695806.06,6813081.55,0,77,701608.98,6808457.39,0,2019,20052.0,POINT(2.943318 48.418007),POINT(3.021728 48.376416),18068.35,20052.0,20
Aprr_113,A0005,8332,77,701608.98,6808457.39,0,77,709825.97,6807720.86,0,2019,17090.0,POINT(3.021728 48.376416),POINT(3.132677 48.369718),18068.35,17090.0,20
UDShe4w_section1_Aprr_113,A0005,1043,77,709825.97,6807720.86,0,89,710816.35,6807310.14,0,2019,17090.0,POINT(3.132677 48.369718),POINT(3.146040 48.366007),18068.35,17090.0,20
UDShe4w_section2_Aprr_113,A0005,57,89,710816.35,6807310.14,0,89,710851.89,6807293.25,0,2019,17090.0,POINT(3.146040 48.366007),POINT(3.146519 48.365854),18068.35,17090.0,20
UDShe4w_section3_Aprr_113,A0005,15514,89,710851.89,6807293.25,0,89,721729.43,6796579.09,0,2019,17090.0,POINT(3.146519 48.365854),POINT(3.292847 48.269185),18068.35,17090.0,20
Aprr_114,A0005,24137,89,721729.43,6796579.09,0,89,744434.89,6793544.49,0,2019,14651.0,POINT(3.292847 48.269185),POINT(3.598530 48.240729),18068.35,14651.0,20
Aprr_115,A0005,363,89,744434.89,6793544.49,0,89,744803.97,6793595.49,0,2019,14245.0,POINT(3.598530 48.240729),POINT(3.603506 48.241162),18068.35,14245.0,20
UDShe4w_section1_Aprr_115,A0005,26676,89,744803.97,6793595.49,0,10,770171.07,6797223.85,0,2019,14245.0,POINT(3.603506 48.241162),POINT(3.945758 48.271568),18068.35,14245.0,20
Aprr_116,A0005,16087,10,770171.07,6797223.85,0,10,783828.26,6791796.4,0,2019,9632.0,POINT(3.945758 48.271568),POINT(4.128759 48.221124),18068.35,9632.0,20
Aprr_117,A0005,4098,10,783828.26,6791796.4,0,10,787625.23,6792747.94,0,2019,11401.0,POINT(4.128759 48.221124),POINT(4.180070 48.229185),18068.35,11401.0,20
Aprr_118,A0005,22129,10,787625.23,6792747.94,0,10,807249.41,6787214.09,0,2019,19980.0,POINT(4.180070 48.229185),POINT(4.442938 48.176466),18068.35,19980.0,20
Aprr_119,A0005,23620,10,807249.41,6787214.09,0,10,828758.21,6781139.67,0,2019,19482.0,POINT(4.442938 48.176466),POINT(4.730443 48.117929),18068.35,19482.0,20
UDShe4w_section1_Aprr_119,A0005,1106,10,828758.21,6781139.67,0,52,829809.04,6780839.99,0,2019,19482.0,POINT(4.730443 48.117929),POINT(4.744472 48.115025),18068.35,19482.0,20
UDShe4w_section2_Aprr_119,A0005,2940,52,829809.04,6780839.99,0,10,832763.39,6780586.31,0,2019,19482.0,POINT(4.744472 48.115025),POINT(4.784084 48.112149),18068.35,19482.0,20
Aprr_120,A0005,930,10,832763.39,6780586.31,0,10,833511.52,6780020.02,0,2019,19612.0,POINT(4.784084 48.112149),POINT(4.793961 48.106902),18068.35,19612.0,20
UDShe4w_section1_Aprr_120,A0005,22242,10,833511.52,6780020.02,0,52,853553.2,6773042.6,0,2019,19612.0,POINT(4.793961 48.106902),POINT(5.060696 48.039732),18068.35,19612.0,20
Aprr_121,A0005,19833,52,853553.2,6773042.6,0,52,866053.82,6758632.41,0,2019,21844.0,POINT(5.060696 48.039732),POINT(5.222927 47.907047),18068.35,21844.0,20
Aprr_122,A0005A,364,91,665756.59,6837277.51,0,91,665800.31,6836906.02,0,2019,67591.0,POINT(2.535277 48.634774),POINT(2.535900 48.631435),56985.0,67591.0,7
bE6etYA_section1_Aprr_122,A0005A,1488,91,665800.31,6836906.02,0,77,666654.61,6835723.24,0,2019,67591.0,POINT(2.535900 48.631435),POINT(2.547585 48.620840),56985.0,67591.0,7
Aprr_123,A0005A,613,77,666654.61,6835723.24,0,77,667179.19,6835407.4,0,2019,67591.0,POINT(2.547585 48.620840),POINT(2.554726 48.618026),56985.0,67591.0,7
Aprr_124,A0005A,626,77,667179.19,6835407.4,0,77,667716,6835084.97,0,2019,61184.0,POINT(2.554726 48.618026),POINT(2.562033 48.615153),56985.0,61184.0,7
Aprr_125,A0005A,1620,77,667716,6835084.97,0,77,669105.69,6834254.1,0,2019,61184.0,POINT(2.562033 48.615153),POINT(2.580945 48.607747),56985.0,61184.0,7
Aprr_126,A0005A,2062,77,669105.69,6834254.1,0,77,670910.78,6833280.36,0,2019,36877.0,POINT(2.580945 48.607747),POINT(2.605495 48.599072),56985.0,36877.0,7
Aprr_127,A0005A,2603,77,670910.78,6833280.36,0,77,673326.69,6832720.47,0,2019,36877.0,POINT(2.605495 48.599072),POINT(2.638294 48.594140),56985.0,36877.0,7
TMJ19_68,A0006,4275,91,650377.75,6849789.2,0,91,649016.85,6845768.84,0,2019,120665.0,POINT(2.325126 48.746310),POINT(2.307098 48.710045),61325.8,120665.0,48
TMJ19_69,A0006,7815,91,649016.85,6845768.84,0,91,653843.75,6840115.86,0,2019,169382.0,POINT(2.307098 48.710045),POINT(2.373306 48.659563),61325.8,169382.0,48
TMJ19_70,A0006,3395,91,653843.75,6840115.86,0,91,655870.7,6837408.02,0,2019,112219.0,POINT(2.373306 48.659563),POINT(2.401105 48.635349),61325.8,112219.0,48
TMJ19_71,A0006,595,91,655870.7,6837408.02,0,91,656303.45,6836997.6,0,2019,138932.0,POINT(2.401105 48.635349),POINT(2.407020 48.631687),61325.8,138932.0,48
TMJ19_72,A0006,2888,91,656303.45,6836997.6,0,91,658102.38,6834785.86,0,2019,138932.0,POINT(2.407020 48.631687),POINT(2.431647 48.611912),61325.8,138932.0,48
TMJ19_73,A0006,450,91,658102.38,6834785.86,0,91,658278.05,6834370.64,0,2019,138932.0,POINT(2.431647 48.611912),POINT(2.434071 48.608188),61325.8,138932.0,48
TMJ19_74,A0006,7084,91,658278.05,6834370.64,0,91,662347.16,6828716.42,0,2019,86714.0,POINT(2.434071 48.608188),POINT(2.489759 48.557577),61325.8,86714.0,48
TMJ19_75,A0006,3440,91,662347.16,6828716.42,0,91,663227.05,6825409.84,0,2019,66800.0,POINT(2.489759 48.557577),POINT(2.501965 48.527884),61325.8,66800.0,48
TMJ19_76,A0006,6076,91,663227.05,6825409.84,0,77,664266.34,6819482.33,0,2019,,POINT(2.501965 48.527884),POINT(2.516532 48.474619),61325.8,61325.8,48
Aprr_128,A0006,2043,77,664266.34,6819482.33,0,77,664551.84,6817517.89,0,2019,45317.0,POINT(2.516532 48.474619),POINT(2.520556 48.456963),61325.8,45317.0,48
Aprr_129,A0006,14517,77,664551.84,6817517.89,0,77,669801.59,6804358.68,0,2019,43003.0,POINT(2.520556 48.456963),POINT(2.592477 48.338842),61325.8,43003.0,48
Aprr_130,A0006,8690,77,669801.59,6804358.68,0,77,676332.01,6798994.3,0,2019,40441.0,POINT(2.592477 48.338842),POINT(2.680896 48.290848),61325.8,40441.0,48
Aprr_131,A0006,3129,77,676332.01,6798994.3,0,77,678714.6,6797010.73,0,2019,45164.0,POINT(2.680896 48.290848),POINT(2.713116 48.273084),61325.8,45164.0,48
Aprr_132,A0006,7855,77,678714.6,6797010.73,0,77,683288.21,6790675.32,0,2019,42163.0,POINT(2.713116 48.273084),POINT(2.775002 48.216214),61325.8,42163.0,48
Aprr_133,A0006,10368,77,683288.21,6790675.32,0,77,691541.88,6784209.91,0,2019,25340.0,POINT(2.775002 48.216214),POINT(2.886250 48.158197),61325.8,25340.0,48
oskrhle_section1_Aprr_133,A0006,15173,77,691541.88,6784209.91,0,45,703630.24,6775827.96,0,2019,25340.0,POINT(2.886250 48.158197),POINT(3.048752 48.082818),61325.8,25340.0,48
oskrhle_section2_Aprr_133,A0006,3872,45,703630.24,6775827.96,0,89,706617.23,6773414.43,0,2019,25340.0,POINT(3.048752 48.082818),POINT(3.088829 48.061076),61325.8,25340.0,48
Aprr_134,A0006,1013,89,706617.23,6773414.43,0,89,707355.2,6772723.95,0,2019,25370.0,POINT(3.088829 48.061076),POINT(3.098724 48.054855),61325.8,25370.0,48
Aprr_135,A0006,17000,89,707355.2,6772723.95,0,89,718213.7,6759824.03,0,2019,35602.0,POINT(3.098724 48.054855),POINT(3.243936 47.938555),61325.8,35602.0,48
Aprr_136,A0006,25560,89,718213.7,6759824.03,0,89,741016.69,6750689.49,0,2019,33916.0,POINT(3.243936 47.938555),POINT(3.548479 47.855318),61325.8,33916.0,48
Aprr_137,A0006,11311,89,741016.69,6750689.49,0,89,748638.36,6744537.2,0,2019,31410.0,POINT(3.548479 47.855318),POINT(3.649716 47.799428),61325.8,31410.0,48
Aprr_138,A0006,25163,89,748638.36,6744537.2,0,89,766330.88,6729217.07,0,2019,32878.0,POINT(3.649716 47.799428),POINT(3.883747 47.659999),61325.8,32878.0,48
Aprr_139,A0006,19338,89,766330.88,6729217.07,0,89,774828.71,6713046.86,0,2019,33201.0,POINT(3.883747 47.659999),POINT(3.994242 47.513548),61325.8,33201.0,48
Aprr_140,A0006,9728,89,774828.71,6713046.86,0,89,784048.85,6711347.62,0,2019,32642.0,POINT(3.994242 47.513548),POINT(4.116414 47.497145),61325.8,32642.0,48
oskrhle_section1_Aprr_140,A0006,16163,89,784048.85,6711347.62,0,21,798494.24,6704699.36,0,2019,32642.0,POINT(4.116414 47.497145),POINT(4.306798 47.435310),61325.8,32642.0,48
Aprr_141,A0006,29044,21,798494.24,6704699.36,0,21,817718.66,6684655.58,0,2019,33451.0,POINT(4.306798 47.435310),POINT(4.556560 47.251764),61325.8,33451.0,48
Aprr_142,A0006,36650,21,817718.66,6684655.58,0,21,840560.33,6661604.9,0,2019,28880.0,POINT(4.556560 47.251764),POINT(4.851342 47.039850),61325.8,28880.0,48
Aprr_143,A0006,3543,21,840560.33,6661604.9,0,21,841965.1,6659252.6,0,2019,33063.0,POINT(4.851342 47.039850),POINT(4.869104 47.018380),61325.8,33063.0,48
Aprr_144,A0006,2180,21,841965.1,6659252.6,0,21,841291.96,6657249.93,0,2019,69844.0,POINT(4.869104 47.018380),POINT(4.859624 47.000497),61325.8,69844.0,48
Aprr_145,A0006,7720,21,841291.96,6657249.93,0,21,838773.19,6650263.84,0,2019,65092.0,POINT(4.859624 47.000497),POINT(4.824361 46.938144),61325.8,65092.0,48
oskrhle_section1_Aprr_145,A0006,14470,21,838773.19,6650263.84,0,71,839206.2,6635427.66,0,2019,65092.0,POINT(4.824361 46.938144),POINT(4.825543 46.804509),61325.8,65092.0,48
Aprr_146,A0006,6160,71,839206.2,6635427.66,0,71,839818.76,6629511.23,0,2019,64154.0,POINT(4.825543 46.804509),POINT(4.831774 46.751124),61325.8,64154.0,48
Aprr_147,A0006,20290,71,839818.76,6629511.23,0,71,845450.78,6610714.48,0,2019,58841.0,POINT(4.831774 46.751124),POINT(4.899608 46.580723),61325.8,58841.0,48
Aprr_148,A0006,25480,71,845450.78,6610714.48,0,71,841156.7,6587108.23,0,2019,58127.0,POINT(4.899608 46.580723),POINT(4.836379 46.369134),61325.8,58127.0,48
Aprr_149,A0006,2155,71,841156.7,6587108.23,0,71,840480.89,6585076.11,0,2019,59261.0,POINT(4.836379 46.369134),POINT(4.826978 46.350982),61325.8,59261.0,48
Aprr_150,A0006,8176,71,840480.89,6585076.11,0,71,837754,6577719.81,0,2019,51385.0,POINT(4.826978 46.350982),POINT(4.789359 46.285320),61325.8,51385.0,48
Aprr_151,A0006,12639,71,837754,6577719.81,0,71,836524.77,6565504.37,0,2019,60338.0,POINT(4.789359 46.285320),POINT(4.769842 46.175599),61325.8,60338.0,48
oskrhle_section1_Aprr_151,A0006,8630,71,836524.77,6565504.37,0,69,835243.57,6557165.93,0,2019,60338.0,POINT(4.769842 46.175599),POINT(4.750842 46.100789),61325.8,60338.0,48
Aprr_152,A0006,8950,69,835243.57,6557165.93,0,69,833434.78,6548516.71,0,2019,69999.0,POINT(4.750842 46.100789),POINT(4.724988 46.023281),61325.8,69999.0,48
Aprr_153,A0006,5090,69,833434.78,6548516.71,0,69,834397.47,6543601.12,0,2019,73818.0,POINT(4.724988 46.023281),POINT(4.736032 45.978837),61325.8,73818.0,48
Aprr_154,A0006,5560,69,834397.47,6543601.12,0,69,833876.81,6538669.37,0,2019,92381.0,POINT(4.736032 45.978837),POINT(4.727915 45.934540),61325.8,92381.0,48
Aprr_155,A0006,810,69,833876.81,6538669.37,0,69,833794.61,6537874.42,0,2019,45508.0,POINT(4.727915 45.934540),POINT(4.726630 45.927400),61325.8,45508.0,48
Aprr_156,A0006,4092,69,833794.61,6537874.42,0,69,834450.54,6533919.86,0,2019,46957.0,POINT(4.726630 45.927400),POINT(4.733972 45.891668),61325.8,46957.0,48
Aprr_157,A0006,6036,69,834450.54,6533919.86,0,69,836080.85,6528229,0,2019,56155.0,POINT(4.733972 45.891668),POINT(4.753361 45.840111),61325.8,56155.0,48
Aprr_158,A0006,1032,69,836080.85,6528229,0,69,836617.58,6527361.05,0,2019,72316.0,POINT(4.753361 45.840111),POINT(4.760025 45.832189),61325.8,72316.0,48
Aprr_159,A0006,1240,69,836617.58,6527361.05,0,69,836984.45,6526193.96,0,2019,72316.0,POINT(4.760025 45.832189),POINT(4.764414 45.821609),61325.8,72316.0,48
10885,A0006,13,69,836984.45,6526193.96,0,69,836987.33,6526181.39,0,2019,,POINT(4.764414 45.821609),POINT(4.764447 45.821495),61325.8,61325.8,48
oskrhle_section1_10885,A0006,10242,69,836987.33,6526181.39,0,69,842124.41,6518250.56,0,2019,,POINT(4.764447 45.821495),POINT(4.828227 45.749045),61325.8,61325.8,48
CONTINUITE_26,A0007,6222,69,842124.41,6518250.56,0,69,842815.69,6512880.2,0,2019,,POINT(4.828227 45.749045),POINT(4.835510 45.700554),84567.13333333333,84567.13333333333,47
TMJ19_82,A0007,1025,69,842815.69,6512880.2,0,69,843448.06,6512130.2,0,2019,143042.0,POINT(4.835510 45.700554),POINT(4.843410 45.693670),84567.13333333333,143042.0,47
TMJ19_83,A0007,334,69,843448.06,6512130.2,0,69,843610.6,6511843.46,0,2019,143042.0,POINT(4.843410 45.693670),POINT(4.845412 45.691054),84567.13333333333,143042.0,47
TMJ19_84,A0007,5799,69,843610.6,6511843.46,0,69,842344.16,6506404.82,0,2019,143042.0,POINT(4.845412 45.691054),POINT(4.827526 45.642359),84567.13333333333,143042.0,47
TMJ19_85,A0007,6720,69,842344.16,6506404.82,0,69,840219.1,6500318.34,0,2019,93706.0,POINT(4.827526 45.642359),POINT(4.798473 45.588005),84567.13333333333,93706.0,47
TMJ19_86,A0007,264,69,840219.1,6500318.34,0,69,840302.41,6500067.28,0,2019,93706.0,POINT(4.798473 45.588005),POINT(4.799468 45.585728),84567.13333333333,93706.0,47
Asf_125,A0007,10245,38,843170.65,6487932.34,0,38,841286.89,6478245.59,0,2019,75394.0,POINT(4.832630 45.475891),POINT(4.805691 45.389080),84567.13333333333,75394.0,47
Asf_126,A0007,7385,38,841286.89,6478245.59,0,38,841946.36,6471025.19,0,2019,76478.0,POINT(4.805691 45.389080),POINT(4.811999 45.323945),84567.13333333333,76478.0,47
Asf_127,A0007,2650,38,841946.36,6471025.19,0,38,842482.22,6468533.76,0,2019,69957.0,POINT(4.811999 45.323945),POINT(4.818105 45.301406),84567.13333333333,69957.0,47
ZYHkGHF_section1_Asf_127,A0007,28826,38,842482.22,6468533.76,0,26,847309.67,6442597.33,0,2019,69957.0,POINT(4.818105 45.301406),POINT(4.871838 45.066919),84567.13333333333,69957.0,47
Asf_128,A0007,10733,26,847309.67,6442597.33,0,26,848666.22,6432135.15,0,2019,69332.0,POINT(4.871838 45.066919),POINT(4.885894 44.972455),84567.13333333333,69332.0,47
Asf_129,A0007,7931,26,848666.22,6432135.15,0,26,848028.98,6424350.86,0,2019,64253.0,POINT(4.885894 44.972455),POINT(4.875469 44.902525),84567.13333333333,64253.0,47
Asf_130,A0007,18505,26,848028.98,6424350.86,0,26,841979.92,6408158.15,0,2019,85289.0,POINT(4.875469 44.902525),POINT(4.794196 44.758043),84567.13333333333,85289.0,47
Asf_131,A0007,9927,26,841979.92,6408158.15,0,26,842441.09,6398504.77,0,2019,80895.0,POINT(4.794196 44.758043),POINT(4.797245 44.671062),84567.13333333333,80895.0,47
Asf_132,A0007,22431,26,842441.09,6398504.77,0,26,840496.9,6377353.4,0,2019,74036.0,POINT(4.797245 44.671062),POINT(4.766753 44.481092),84567.13333333333,74036.0,47
Asf_133,A0007,17977,26,840496.9,6377353.4,0,26,838696.36,6360045.49,0,2019,73090.0,POINT(4.766753 44.481092),POINT(4.739325 44.325688),84567.13333333333,73090.0,47
ZYHkGHF_section1_Asf_133,A0007,3730,26,838696.36,6360045.49,0,84,839253.27,6356460.91,0,2019,73090.0,POINT(4.739325 44.325688),POINT(4.745313 44.293319),84567.13333333333,73090.0,47
Asf_134,A0007,16490,84,839253.27,6356460.91,0,84,841060.29,6342366.05,0,2019,75123.0,POINT(4.745313 44.293319),POINT(4.764008 44.166121),84567.13333333333,75123.0,47
Asf_135,A0007,3929,84,841060.29,6342366.05,0,84,842816.01,6338889.74,0,2019,83489.0,POINT(4.764008 44.166121),POINT(4.784974 44.134485),84567.13333333333,83489.0,47
Asf_136,A0007,639,84,842816.01,6338889.74,0,84,843250.4,6338422.15,0,2019,56452.0,POINT(4.784974 44.134485),POINT(4.790269 44.130189),84567.13333333333,56452.0,47
Asf_137,A0007,5042,84,843250.4,6338422.15,0,84,847540.51,6336266.39,0,2019,56175.0,POINT(4.790269 44.130189),POINT(4.843236 44.109903),84567.13333333333,56175.0,47
Asf_138,A0007,16040,84,847540.51,6336266.39,0,84,851838.51,6322008.04,0,2019,54819.0,POINT(4.843236 44.109903),POINT(4.892642 43.980696),84567.13333333333,54819.0,47
Asf_139,A0007,9640,84,851838.51,6322008.04,0,84,853885.57,6312777.69,0,2019,62971.0,POINT(4.892642 43.980696),POINT(4.915358 43.897207),84567.13333333333,62971.0,47
Asf_140,A0007,1355,84,853885.57,6312777.69,0,84,854505.45,6311612.22,0,2019,60793.0,POINT(4.915358 43.897207),POINT(4.922718 43.886586),84567.13333333333,60793.0,47
ZYHkGHF_section1_Asf_140,A0007,12385,84,854505.45,6311612.22,0,13,863613.14,6303922.66,0,2019,60793.0,POINT(4.922718 43.886586),POINT(5.033544 43.815355),84567.13333333333,60793.0,47
Asf_141,A0007,9330,13,863613.14,6303922.66,0,13,868110.26,6296015.09,0,2019,69201.0,POINT(5.033544 43.815355),POINT(5.086816 43.743166),84567.13333333333,69201.0,47
Asf_142,A0007,9790,13,868110.26,6296015.09,0,13,869693.31,6286551.61,0,2019,66606.0,POINT(5.086816 43.743166),POINT(5.103330 43.657663),84567.13333333333,66606.0,47
Asf_143,A0007,4006,13,869693.31,6286551.61,0,13,871825.02,6283178.85,0,2019,64723.0,POINT(5.103330 43.657663),POINT(5.128612 43.626813),84567.13333333333,64723.0,47
Asf_144,A0007,11044,13,871825.02,6283178.85,0,13,879961.4,6276338.49,0,2019,97218.0,POINT(5.128612 43.626813),POINT(5.226966 43.563270),84567.13333333333,97218.0,47
Asf_145,A0007,7842,13,879961.4,6276338.49,0,13,881107.2,6269235.08,0,2019,44805.0,POINT(5.226966 43.563270),POINT(5.238646 43.499094),84567.13333333333,44805.0,47
TMJ19_88,A0007,1709,13,881346.82,6263716.29,0,13,882415.63,6262394.78,0,2019,59559.0,POINT(5.239672 43.449401),POINT(5.252400 43.437243),84567.13333333333,59559.0,47
TMJ19_89,A0007,846,13,882415.63,6262394.78,0,13,882932.67,6261723.36,0,2019,53516.0,POINT(5.252400 43.437243),POINT(5.258543 43.431072),84567.13333333333,53516.0,47
TMJ19_90,A0007,1893,13,882932.67,6261723.36,0,13,884182.34,6260313.85,0,2019,82737.0,POINT(5.258543 43.431072),POINT(5.273463 43.418074),84567.13333333333,82737.0,47
TMJ19_91,A0007,300,13,884182.34,6260313.85,0,13,884415.27,6260124.23,0,2019,,POINT(5.273463 43.418074),POINT(5.276269 43.416308),84567.13333333333,84567.13333333333,47
TMJ19_92,A0007,61.2,13,884415.27,6260124.23,0,13,884461.15,6260083.66,0,2019,112114.0,POINT(5.276269 43.416308),POINT(5.276821 43.415932),84567.13333333333,112114.0,47
TMJ19_93,A0007,530.8,13,884461.15,6260083.66,0,13,884842.65,6259713.83,0,2019,112114.0,POINT(5.276821 43.415932),POINT(5.281395 43.412507),84567.13333333333,112114.0,47
TMJ19_94,A0007,967.9,13,884842.65,6259713.83,0,13,885577.42,6259108.81,0,2019,94134.0,POINT(5.281395 43.412507),POINT(5.290242 43.406875),84567.13333333333,94134.0,47
TMJ19_95,A0007,72.1,13,885577.42,6259108.81,0,13,885641.21,6259077.08,0,2019,94134.0,POINT(5.290242 43.406875),POINT(5.291018 43.406573),84567.13333333333,94134.0,47
TMJ19_96,A0007,1357,13,885641.21,6259077.08,0,13,886958.06,6258769.64,0,2019,52387.0,POINT(5.291018 43.406573),POINT(5.307149 43.403463),84567.13333333333,52387.0,47
TMJ19_97,A0007,1737,13,886958.06,6258769.64,0,13,888631,6259183.86,0,2019,91766.0,POINT(5.307149 43.403463),POINT(5.327933 43.406747),84567.13333333333,91766.0,47
TMJ19_98,A0007,1574,13,888631,6259183.86,0,13,890116.18,6258747.66,0,2019,85867.0,POINT(5.327933 43.406747),POINT(5.346091 43.402429),84567.13333333333,85867.0,47
TMJ19_99,A0007,1025,13,890116.18,6258747.66,0,13,890530.24,6257837.16,0,2019,62208.0,POINT(5.346091 43.402429),POINT(5.350863 43.394130),84567.13333333333,62208.0,47
TMJ19_100,A0007,1,13,890530.24,6257837.16,0,13,890530.4,6257836.17,0,2019,118026.0,POINT(5.350863 43.394130),POINT(5.350865 43.394121),84567.13333333333,118026.0,47
TMJ19_101,A0007,645.7,13,890530.4,6257836.17,0,13,890552.58,6257191.58,0,2019,118026.0,POINT(5.350865 43.394121),POINT(5.350901 43.388319),84567.13333333333,118026.0,47
TMJ19_102,A0007,1248.3,13,890552.58,6257191.58,0,13,890987.51,6256101.47,0,2019,118026.0,POINT(5.350901 43.388319),POINT(5.355863 43.378400),84567.13333333333,118026.0,47
TMJ19_103,A0007,1570,13,890987.51,6256101.47,0,13,891410.89,6254705.14,0,2019,137514.0,POINT(5.355863 43.378400),POINT(5.360568 43.365730),84567.13333333333,137514.0,47
TMJ19_104,A0007,3850,13,891410.89,6254705.14,0,13,892864.22,6251270.9,0,2019,131916.0,POINT(5.360568 43.365730),POINT(5.377205 43.334458),84567.13333333333,131916.0,47
4270,A0007N,740,38,840302.41,6500067.28,0,38,840541.5,6499453.8,0,2019,,POINT(4.799468 45.585728),POINT(4.802354 45.580156),87184.33333333333,87184.33333333333,7
Asf_152,A0007N,906,38,840541.5,6499453.8,0,38,841061.47,6498731.41,0,2019,109036.0,POINT(4.802354 45.580156),POINT(4.808808 45.573545),87184.33333333333,109036.0,7
